State,District,District_Id,Temprature,Year,Rainfall,Season,Crop,Crop_Id,Area,Production
Karnataka,Banglore Rural,1,27,2006,111,Whole Year ,Turmeric,20,1786,7945
Karnataka,Banglore Rural,1,28,2009,111,Kharif     ,Arhar/Tur,1,296,198
Karnataka,Banglore Rural,1,30,2000,113,Kharif     ,Bajra,2,460,865
Karnataka,Banglore Rural,1,27,2001,113,Kharif     ,Castor seed,5,236,87
Karnataka,Banglore Rural,1,31,2002,123,Kharif     ,Cotton(lint),8,11547,14808
Karnataka,Banglore Rural,1,31,2004,112,Kharif     ,Groundnut,10,19147,24227
Karnataka,Banglore Rural,1,31,2005,126,Kharif     ,Horse-gram,24,5056,2466
Karnataka,Banglore Rural,1,27,2006,121,Kharif     ,Jowar,11,94888,32292
Karnataka,Banglore Rural,1,27,2007,126,Kharif     ,Maize,12,24692,27779
Karnataka,Banglore Rural,1,25,2008,130,Kharif     ,Moong(Green Gram),13,5435,2074
Karnataka,Banglore Rural,1,26,2009,119,Kharif     ,Other Kharif pulses,37,17642,3779
Karnataka,Banglore Rural,1,27,2000,118,Kharif     ,Ragi,15,167,261
Karnataka,Banglore Rural,1,29,2001,125,Kharif     ,Rice,0,7239,24454
Karnataka,Banglore Rural,1,27,2002,127,Kharif     ,Sesamum,23,1125,392
Karnataka,Banglore Rural,1,30,2003,119,Kharif     ,Small millets,22,13,18
Karnataka,Banglore Rural,1,28,2004,121,Kharif     ,Sunflower,17,453,482
Karnataka,Banglore Rural,1,27,2005,127,Kharif     ,Urad,21,2186,802
Karnataka,Banglore Rural,1,27,2006,128,Rabi       ,Gram,28,4146,3071
Karnataka,Banglore Rural,1,29,2007,118,Whole Year ,Arecanut,40,1574,1844
Karnataka,Banglore Rural,1,30,2008,116,Whole Year ,Banana,3,6102,285671
Karnataka,Banglore Rural,1,29,2009,122,Whole Year ,Cardamom,27,813,63
Karnataka,Banglore Rural,1,27,2009,114,Whole Year ,Cashewnut,4,292,106
Karnataka,Banglore Rural,1,29,2010,126,Whole Year ,Coconut ,6,100160,924200
Karnataka,Banglore Rural,1,31,2011,118,Whole Year ,Coriander,7,1827,1329
Karnataka,Banglore Rural,1,28,2012,128,Whole Year ,Dry chillies,9,1058,469
Karnataka,Banglore Rural,1,27,2013,113,Whole Year ,Onion,14,1878,21165
Karnataka,Banglore Rural,1,27,2014,112,Whole Year ,Sugarcane,16,5883,679798
Karnataka,Banglore Rural,1,26,2016,128,Whole Year ,Tapioca,19,579,23894
Karnataka,Banglore Rural,1,27,2017,120,Whole Year ,Turmeric,20,1822,9686
Karnataka,Banglore Rural,1,27,2018,117,Kharif     ,Arhar/Tur,1,365,197
Karnataka,Banglore Rural,1,28,2009,121,Kharif     ,Bajra,2,412,745
Karnataka,Banglore Rural,1,27,2010,117,Kharif     ,Castor seed,5,486,178
Karnataka,Banglore Rural,1,28,2011,124,Kharif     ,Cotton(lint),8,6436,5710
Karnataka,Banglore Rural,1,27,2012,124,Kharif     ,Groundnut,10,22515,30471
Karnataka,Banglore Rural,1,27,2013,124,Kharif     ,Horse-gram,24,4261,1837
Karnataka,Banglore Rural,1,25,2014,114,Kharif     ,Jowar,11,77490,28383
Karnataka,Banglore Rural,1,27,2015,111,Kharif     ,Maize,12,21662,24370
Karnataka,Banglore Rural,1,29,2016,115,Kharif     ,Moong(Green Gram),13,4456,1579
Karnataka,Banglore Rural,1,30,2017,128,Kharif     ,Other Kharif pulses,37,12666,3077
Karnataka,Banglore Rural,1,28,2018,111,Kharif     ,Ragi,15,69,116
Karnataka,Banglore Rural,1,30,2009,113,Kharif     ,Rice,0,7406,20665
Karnataka,Banglore Rural,1,27,2010,113,Kharif     ,Sesamum,23,1478,715
Karnataka,Banglore Rural,1,31,2011,123,Kharif     ,Small millets,22,41,28
Karnataka,Banglore Rural,1,27,2012,117,Kharif     ,Sunflower,17,282,350
Karnataka,Banglore Rural,1,31,2013,112,Kharif     ,Urad,21,1863,1302
Karnataka,Banglore Rural,1,31,2014,126,Rabi       ,Gram,28,4500,3335
Karnataka,Banglore Rural,1,27,2015,121,Whole Year ,Arecanut,40,1556,4469
Karnataka,Banglore Rural,1,27,2016,126,Whole Year ,Banana,3,8056,395585
Karnataka,Banglore Rural,1,25,2017,130,Whole Year ,Black pepper,26,128,25
Karnataka,Banglore Rural,1,26,2018,119,Whole Year ,Cardamom,27,869,68
Karnataka,Banglore Rural,1,27,2009,118,Whole Year ,Cashewnut,4,303,115
Karnataka,Banglore Rural,1,29,2010,125,Whole Year ,Coconut ,6,101541,10709
Karnataka,Banglore Rural,1,27,2011,127,Whole Year ,Coriander,7,2086,649
Karnataka,Banglore Rural,1,30,2012,119,Whole Year ,Dry chillies,9,1331,756
Karnataka,Banglore Rural,1,28,2013,121,Whole Year ,Onion,14,2366,27499
Karnataka,Banglore Rural,1,27,2014,127,Whole Year ,Sugarcane,16,8894,1237716
Karnataka,Banglore Rural,1,27,2015,128,Whole Year ,Tapioca,19,848,32403
Karnataka,Banglore Rural,1,29,2016,118,Whole Year ,Tobacco,25,327,489
Karnataka,Banglore Rural,1,30,2017,116,Whole Year ,Turmeric,20,2339,17867
Karnataka,Banglore Rural,1,29,2018,122,Kharif     ,Rice,0,6221,24009
Karnataka,Banglore Rural,1,29,2001,126,Whole Year ,Arecanut,40,1602,3828
Karnataka,Banglore Rural,1,31,2002,118,Whole Year ,Arhar/Tur,1,544,398
Karnataka,Banglore Rural,1,28,2003,128,Whole Year ,Bajra,2,458,856
Karnataka,Banglore Rural,1,27,2004,113,Whole Year ,Banana,3,9948,396393
Karnataka,Banglore Rural,1,27,2005,112,Whole Year ,Black pepper,26,129,25
Karnataka,Banglore Rural,1,30,2006,110,Whole Year ,Cardamom,27,869,68
Karnataka,Banglore Rural,1,26,2007,128,Whole Year ,Cashewnut,4,294,134
Karnataka,Banglore Rural,1,27,2008,120,Whole Year ,Castor seed,5,280,103
Karnataka,Banglore Rural,1,27,2009,117,Whole Year ,Coconut ,6,104197,14829
Karnataka,Banglore Rural,1,28,2000,121,Whole Year ,Coriander,7,1006,453
Karnataka,Banglore Rural,1,27,2001,117,Whole Year ,Cotton(lint),8,3698,6518
Karnataka,Banglore Rural,1,28,2002,124,Whole Year ,Dry chillies,9,1651,3304
Karnataka,Banglore Rural,1,27,2004,124,Whole Year ,Gram,28,4191,3106
Karnataka,Banglore Rural,1,25,2005,114,Whole Year ,Groundnut,10,15645,26424
Karnataka,Banglore Rural,1,27,2006,111,Whole Year ,Horse-gram,24,4688,1587
Karnataka,Banglore Rural,1,29,2007,115,Whole Year ,Jowar,11,79210,61651
Karnataka,Banglore Rural,1,30,2008,128,Whole Year ,Maize,12,21528,115949
Karnataka,Banglore Rural,1,28,2009,111,Whole Year ,Moong(Green Gram),13,4395,1760
Karnataka,Banglore Rural,1,30,2000,113,Whole Year ,Onion,14,3223,37638
Karnataka,Banglore Rural,1,27,2001,113,Whole Year ,Ragi,15,115,311
Karnataka,Banglore Rural,1,31,2002,123,Whole Year ,Sesamum,23,1183,540
Karnataka,Banglore Rural,1,27,2003,117,Whole Year ,Sugarcane,16,9456,1305713
Karnataka,Banglore Rural,1,31,2004,112,Whole Year ,Sunflower,17,255,466
Karnataka,Banglore Rural,1,27,2006,121,Whole Year ,Tapioca,19,1173,47343
Karnataka,Banglore Rural,1,27,2007,126,Whole Year ,Tobacco,25,348,520
Karnataka,Banglore Rural,1,25,2008,130,Whole Year ,Turmeric,20,2789,21076
Karnataka,Banglore Rural,1,26,2009,119,Whole Year ,Urad,21,2304,1609
Karnataka,Banglore Rural,1,27,2000,118,Kharif     ,Rice,0,6479,24456
Karnataka,Banglore Rural,1,27,2002,127,Whole Year ,Arecanut,40,1678,3192
Karnataka,Banglore Rural,1,30,2003,119,Whole Year ,Arhar/Tur,1,394,276
Karnataka,Banglore Rural,1,28,2004,121,Whole Year ,Bajra,2,569,943
Karnataka,Banglore Rural,1,27,2005,127,Whole Year ,Banana,3,12126,442181
Karnataka,Banglore Rural,1,27,2006,128,Whole Year ,Black pepper,26,129,25
Karnataka,Banglore Rural,1,29,2007,118,Whole Year ,Cardamom,27,808,63
Karnataka,Banglore Rural,1,30,2008,116,Whole Year ,Cashewnut,4,280,160
Karnataka,Banglore Rural,1,29,2009,122,Whole Year ,Castor seed,5,198,73
Karnataka,Banglore Rural,1,27,2009,114,Whole Year ,Coconut ,6,107106,15978
Karnataka,Banglore Rural,1,29,2010,126,Whole Year ,Coriander,7,1022,567
Karnataka,Banglore Rural,1,31,2011,118,Whole Year ,Cotton(lint),8,1997,2609
Karnataka,Banglore Rural,1,28,2012,128,Whole Year ,Dry chillies,9,1782,3024
Karnataka,Banglore Rural,1,27,2013,113,Whole Year ,Gram,28,5245,3887
Karnataka,Banglore Rural,1,27,2014,112,Whole Year ,Groundnut,10,14944,28061
Karnataka,Banglore Rural,1,30,2015,110,Whole Year ,Horse-gram,24,3333,1176
Karnataka,Banglore Rural,1,26,2016,128,Whole Year ,Jowar,11,74291,33475
Karnataka,Banglore Rural,1,27,2017,120,Whole Year ,Maize,12,21203,111874
Karnataka,Banglore Rural,1,27,2018,117,Whole Year ,Moong(Green Gram),13,3339,1953
Karnataka,Banglore Rural,1,28,2009,121,Whole Year ,Onion,14,3372,39537
Karnataka,Banglore Rural,1,27,2010,117,Whole Year ,Ragi,15,82,165
Karnataka,Banglore Rural,1,28,2011,124,Whole Year ,Sesamum,23,982,263
Karnataka,Banglore Rural,1,27,2012,124,Whole Year ,Small millets,22,10,8
Karnataka,Banglore Rural,1,27,2013,124,Whole Year ,Sugarcane,16,7174,805913
Karnataka,Banglore Rural,1,25,2014,114,Whole Year ,Sunflower,17,438,696
Karnataka,Banglore Rural,1,27,2015,111,Whole Year ,Tapioca,19,1123,47394
Karnataka,Banglore Rural,1,29,2016,115,Whole Year ,Tobacco,25,531,794
Karnataka,Banglore Rural,1,30,2017,128,Whole Year ,Turmeric,20,1907,12181
Karnataka,Banglore Rural,1,28,2018,111,Whole Year ,Urad,21,2059,536
Karnataka,Banglore Rural,1,30,2009,113,Kharif     ,Rice,0,2573,25437
Karnataka,Banglore Rural,1,27,2010,113,Kharif     ,Small millets,22,8,6
Karnataka,Banglore Rural,1,31,2011,123,Whole Year ,Arecanut,40,1608,3305
Karnataka,Banglore Rural,1,27,2012,117,Whole Year ,Arhar/Tur,1,271,67
Karnataka,Banglore Rural,1,31,2013,112,Whole Year ,Bajra,2,111,1548
Karnataka,Banglore Rural,1,31,2014,126,Whole Year ,Banana,3,9805,487742
Karnataka,Banglore Rural,1,27,2015,121,Whole Year ,Black pepper,26,127,25
Karnataka,Banglore Rural,1,27,2016,126,Whole Year ,Cardamom,27,808,63
Karnataka,Banglore Rural,1,25,2017,130,Whole Year ,Cashewnut,4,120,141
Karnataka,Banglore Rural,1,26,2018,119,Whole Year ,Castor seed,5,92,81
Karnataka,Banglore Rural,1,27,2009,118,Whole Year ,Coconut ,6,76902,12406000
Karnataka,Banglore Rural,1,29,2010,125,Whole Year ,Coriander,7,194,250
Karnataka,Banglore Rural,1,27,2011,127,Whole Year ,Cotton(lint),8,1184,2220
Karnataka,Banglore Rural,1,30,2012,119,Whole Year ,Dry chillies,9,986,712
Karnataka,Banglore Rural,1,27,2014,127,Whole Year ,Gram,28,1620,3681
Karnataka,Banglore Rural,1,27,2015,128,Whole Year ,Groundnut,10,8255,27278
Karnataka,Banglore Rural,1,29,2016,118,Whole Year ,Horse-gram,24,1939,1038
Karnataka,Banglore Rural,1,30,2017,116,Whole Year ,Jowar,11,34484,18434
Karnataka,Banglore Rural,1,29,2018,122,Whole Year ,Maize,12,5692,146154
Karnataka,Banglore Rural,1,27,2000,114,Whole Year ,Moong(Green Gram),13,1565,1123
Karnataka,Banglore Rural,1,29,2001,126,Whole Year ,Onion,14,779,29198
Karnataka,Banglore Rural,1,31,2002,118,Whole Year ,Ragi,15,43,86
Karnataka,Banglore Rural,1,28,2003,128,Whole Year ,Sesamum,23,873,369
Karnataka,Banglore Rural,1,27,2005,112,Whole Year ,Sugarcane,16,2581,812334
Karnataka,Banglore Rural,1,30,2006,110,Whole Year ,Sunflower,17,29,426
Karnataka,Banglore Rural,1,27,2008,120,Whole Year ,Tapioca,19,797,43875
Karnataka,Banglore Rural,1,27,2009,117,Whole Year ,Tobacco,25,132,676
Karnataka,Banglore Rural,1,28,2000,121,Whole Year ,Turmeric,20,1221,12451
Karnataka,Banglore Rural,1,27,2001,117,Whole Year ,Urad,21,1094,849
Karnataka,Banglore Rural,1,28,2002,124,Kharif     ,Rice,0,2817,9884
Karnataka,Banglore Rural,1,27,2004,124,Whole Year ,Arecanut,40,1651,3324
Karnataka,Banglore Rural,1,25,2005,114,Whole Year ,Arhar/Tur,1,272,208
Karnataka,Banglore Rural,1,27,2006,111,Whole Year ,Bajra,2,123,185
Karnataka,Banglore Rural,1,29,2007,115,Whole Year ,Banana,3,9617,392089
Karnataka,Banglore Rural,1,30,2008,128,Whole Year ,Black pepper,26,129,27
Karnataka,Banglore Rural,1,28,2009,111,Whole Year ,Cardamom,27,808,63
Karnataka,Banglore Rural,1,30,2000,113,Whole Year ,Cashewnut,4,111,56
Karnataka,Banglore Rural,1,27,2001,113,Whole Year ,Castor seed,5,80,29
Karnataka,Banglore Rural,1,31,2002,123,Whole Year ,Coconut ,6,79532,1150800
Karnataka,Banglore Rural,1,27,2003,117,Whole Year ,Coriander,7,357,129
Karnataka,Banglore Rural,1,31,2004,112,Whole Year ,Cotton(lint),8,948,3010
Karnataka,Banglore Rural,1,31,2005,126,Whole Year ,Dry chillies,9,800,427
Karnataka,Banglore Rural,1,27,2007,126,Whole Year ,Gram,28,1989,1440
Karnataka,Banglore Rural,1,25,2008,130,Whole Year ,Groundnut,10,7201,12651
Karnataka,Banglore Rural,1,26,2009,119,Whole Year ,Horse-gram,24,2009,687
Karnataka,Banglore Rural,1,27,2000,118,Whole Year ,Jowar,11,33081,14835
Karnataka,Banglore Rural,1,29,2001,125,Whole Year ,Maize,12,5130,28486
Karnataka,Banglore Rural,1,27,2002,127,Whole Year ,Moong(Green Gram),13,1822,1248
Karnataka,Banglore Rural,1,30,2003,119,Whole Year ,Onion,14,858,12535
Karnataka,Banglore Rural,1,28,2004,121,Whole Year ,Ragi,15,80,217
Karnataka,Banglore Rural,1,27,2005,127,Whole Year ,Sesamum,23,695,206
Karnataka,Banglore Rural,1,27,2006,128,Whole Year ,Sugarcane,16,1813,167702
Karnataka,Banglore Rural,1,29,2009,122,Whole Year ,Tapioca,19,600,21061
Karnataka,Banglore Rural,1,27,2009,114,Whole Year ,Tobacco,25,235,351
Karnataka,Banglore Rural,1,29,2010,126,Whole Year ,Turmeric,20,1285,7507
Karnataka,Banglore Rural,1,31,2011,118,Whole Year ,Urad,21,1017,387
Karnataka,Banglore Rural,1,28,2012,128,Kharif     ,Arhar/Tur,1,316,214
Karnataka,Banglore Rural,1,27,2013,113,Kharif     ,Castor seed,5,32,59
Karnataka,Banglore Rural,1,27,2014,112,Kharif     ,Cotton(lint),8,878,2269
Karnataka,Banglore Rural,1,30,2015,110,Kharif     ,Groundnut,10,6440,13090
Karnataka,Banglore Rural,1,26,2016,128,Kharif     ,Horse-gram,24,1649,509
Karnataka,Banglore Rural,1,27,2017,120,Kharif     ,Maize,12,3847,22512
Karnataka,Banglore Rural,1,27,2018,117,Kharif     ,Moong(Green Gram),13,1485,683
Karnataka,Banglore Rural,1,28,2009,121,Kharif     ,Ragi,15,57,137
Karnataka,Banglore Rural,1,27,2010,117,Kharif     ,Rice,0,2666,10419
Karnataka,Banglore Rural,1,27,2012,124,Kharif     ,Urad,21,994,677
Karnataka,Banglore Rural,1,27,2013,124,Rabi       ,Gram,28,1619,1162
Karnataka,Banglore Rural,1,25,2014,114,Whole Year ,Sugarcane,16,1505,175225
Karnataka,Banglore Rural,1,27,2015,111,Kharif     ,Bajra,2,91,201
Karnataka,Banglore Rural,1,29,2016,115,Kharif     ,Cotton(lint),8,1316,5227
Karnataka,Banglore Rural,1,30,2017,128,Kharif     ,Groundnut,10,5420,13612
Karnataka,Banglore Rural,1,28,2018,111,Kharif     ,Jowar,11,18112,13059
Karnataka,Banglore Rural,1,30,2009,113,Kharif     ,Maize,12,2119,16962
Karnataka,Banglore Rural,1,27,2010,113,Kharif     ,Ragi,15,19,50
Karnataka,Banglore Rural,1,31,2011,123,Kharif     ,Rice,0,2629,10486
Karnataka,Banglore Rural,1,31,2013,112,Rabi       ,Cotton(lint),8,118,325
Karnataka,Banglore Rural,1,31,2014,126,Rabi       ,Groundnut,10,1657,4278
Karnataka,Banglore Rural,1,27,2015,121,Rabi       ,Jowar,11,5002,5655
Karnataka,Banglore Rural,1,27,2016,126,Rabi       ,Maize,12,2325,16166
Karnataka,Banglore Rural,1,26,2018,119,Whole Year ,Arecanut,40,1732,3280
Karnataka,Banglore Rural,1,27,2009,118,Whole Year ,Arhar/Tur,1,309,269
Karnataka,Banglore Rural,1,29,2010,125,Whole Year ,Banana,3,8634,339894
Karnataka,Banglore Rural,1,27,2011,127,Whole Year ,Black pepper,26,129,27
Karnataka,Banglore Rural,1,30,2012,119,Whole Year ,Cardamom,27,808,63
Karnataka,Banglore Rural,1,28,2013,121,Whole Year ,Cashewnut,4,105,28
Karnataka,Banglore Rural,1,27,2014,127,Whole Year ,Castor seed,5,32,11
Karnataka,Banglore Rural,1,27,2015,128,Whole Year ,Coconut ,6,82704,1250800000
Karnataka,Banglore Rural,1,29,2016,118,Whole Year ,Coriander,7,173,81
Karnataka,Banglore Rural,1,30,2017,116,Whole Year ,Dry chillies,9,628,274
Karnataka,Banglore Rural,1,27,2000,114,Whole Year ,Gram,28,1562,1004
Karnataka,Banglore Rural,1,29,2001,126,Whole Year ,Horse-gram,24,1661,781
Karnataka,Banglore Rural,1,31,2002,118,Whole Year ,Moong(Green Gram),13,1922,1165
Karnataka,Banglore Rural,1,28,2003,128,Whole Year ,Onion,14,891,10636
Karnataka,Banglore Rural,1,27,2005,112,Whole Year ,Sugarcane,16,1484,192425
Karnataka,Banglore Rural,1,30,2006,110,Whole Year ,Sunflower,17,48,88
Karnataka,Banglore Rural,1,26,2007,128,Whole Year ,Tapioca,19,652,24556
Karnataka,Banglore Rural,1,27,2008,120,Whole Year ,Tobacco,25,86,232
Karnataka,Banglore Rural,1,27,2009,117,Whole Year ,Turmeric,20,2454,27931
Karnataka,Banglore Rural,1,28,2000,121,Whole Year ,Urad,21,1391,990
Karnataka,Banglore Rural,1,27,2001,117,Kharif     ,Arhar/Tur,1,212,88
Karnataka,Banglore Rural,1,28,2002,124,Kharif     ,Castor seed,5,64,11.39
Karnataka,Banglore Rural,1,27,2003,124,Kharif     ,Cotton(lint),8,558,979
Karnataka,Banglore Rural,1,27,2004,124,Kharif     ,Groundnut,10,5434,8549
Karnataka,Banglore Rural,1,25,2005,114,Kharif     ,Horse-gram,24,1616,638
Karnataka,Banglore Rural,1,27,2006,111,Kharif     ,Maize,12,4601,16919
Karnataka,Banglore Rural,1,29,2007,115,Kharif     ,Moong(Green Gram),13,1398,300
Karnataka,Banglore Rural,1,30,2008,128,Kharif     ,Ragi,15,25,47
Karnataka,Banglore Rural,1,28,2009,111,Kharif     ,Rice,0,2156,7890
Karnataka,Banglore Rural,1,27,2001,113,Kharif     ,Urad,21,987,526
Karnataka,Banglore Rural,1,31,2002,123,Rabi       ,Gram,28,1295,929
Karnataka,Banglore Rural,1,27,2003,117,Whole Year ,Sugarcane,16,1404,147841
Karnataka,Banglore Rural,1,31,2004,112,Kharif     ,Bajra,2,56,128
Karnataka,Banglore Rural,1,31,2005,126,Kharif     ,Castor seed,5,66,23
Karnataka,Banglore Rural,1,27,2006,121,Kharif     ,Cotton(lint),8,336,768
Karnataka,Banglore Rural,1,27,2007,126,Kharif     ,Groundnut,10,4341,10788
Karnataka,Banglore Rural,1,25,2008,130,Kharif     ,Horse-gram,24,969,930
Karnataka,Banglore Rural,1,26,2009,119,Kharif     ,Jowar,11,18516,16636
Karnataka,Banglore Rural,1,27,2000,118,Kharif     ,Maize,12,3082,20147
Karnataka,Banglore Rural,1,29,2001,125,Kharif     ,Moong(Green Gram),13,677,486
Karnataka,Banglore Rural,1,27,2002,127,Kharif     ,Onion,14,708,12036
Karnataka,Banglore Rural,1,28,2004,121,Kharif     ,Rice,0,2158,10139
Karnataka,Banglore Rural,1,27,2006,128,Kharif     ,Urad,21,646,543
Karnataka,Banglore Rural,1,29,2007,118,Rabi       ,Bajra,2,18,36
Karnataka,Banglore Rural,1,30,2008,116,Rabi       ,Cotton(lint),8,12,29
Karnataka,Banglore Rural,1,29,2009,122,Rabi       ,Groundnut,10,714,1601
Karnataka,Banglore Rural,1,27,2009,114,Rabi       ,Horse-gram,24,880,840
Karnataka,Banglore Rural,1,29,2010,126,Rabi       ,Jowar,11,6485,6469
Karnataka,Banglore Rural,1,31,2011,118,Rabi       ,Maize,12,2361,15650
Karnataka,Banglore Rural,1,28,2012,128,Rabi       ,Moong(Green Gram),13,297,240
Karnataka,Banglore Rural,1,27,2013,113,Rabi       ,Onion,14,78,661
Karnataka,Banglore Rural,1,26,2016,128,Rabi       ,Urad,21,153,131
Karnataka,Banglore Rural,1,27,2017,120,Whole Year ,Arecanut,40,1817,3686
Karnataka,Banglore Rural,1,27,2018,117,Whole Year ,Arhar/Tur,1,544,526
Karnataka,Banglore Rural,1,28,2009,121,Whole Year ,Banana,3,7412,324506
Karnataka,Banglore Rural,1,27,2010,117,Whole Year ,Black pepper,26,128,26
Karnataka,Banglore Rural,1,28,2011,124,Whole Year ,Cardamom,27,808,63
Karnataka,Banglore Rural,1,27,2012,124,Whole Year ,Cashewnut,4,103,29
Karnataka,Banglore Rural,1,27,2013,124,Whole Year ,Coconut ,6,84531,1212000000
Karnataka,Banglore Rural,1,25,2014,114,Whole Year ,Coriander,7,138,48
Karnataka,Banglore Rural,1,27,2015,111,Whole Year ,Dry chillies,9,481,131
Karnataka,Banglore Rural,1,29,2016,115,Whole Year ,Gram,28,1162,811
Karnataka,Banglore Rural,1,30,2017,128,Whole Year ,Sugarcane,16,1170,121181
Karnataka,Banglore Rural,1,30,2009,113,Whole Year ,Tapioca,19,340,10174
Karnataka,Banglore Rural,1,27,2010,113,Whole Year ,Tobacco,25,100,159
Karnataka,Banglore Rural,1,31,2011,123,Whole Year ,Turmeric,20,1203,6472
Karnataka,Belgaum,2,27,2012,117,Kharif     ,Banana,3,3201,79293
Karnataka,Belgaum,2,31,2013,112,Kharif     ,Horse-gram,24,90,50
Karnataka,Belgaum,2,31,2014,126,Kharif     ,Onion,14,42,340
Karnataka,Belgaum,2,27,2015,121,Kharif     ,Sesamum,23,6863,3840
Karnataka,Belgaum,2,27,2016,126,Kharif     ,Small millets,22,1718,1900
Karnataka,Belgaum,2,25,2017,130,Whole Year ,Arhar/Tur,1,461,230
Karnataka,Belgaum,2,26,2018,119,Whole Year ,Bajra,2,6184,15120
Karnataka,Belgaum,2,27,2009,118,Whole Year ,Banana,3,3459,102500
Karnataka,Belgaum,2,29,2010,125,Whole Year ,Cashewnut,4,24185,3720
Karnataka,Belgaum,2,27,2011,127,Whole Year ,Castor seed,5,10,10
Karnataka,Belgaum,2,30,2012,119,Whole Year ,Coriander,7,5101,420
Karnataka,Belgaum,2,28,2013,121,Whole Year ,Cotton(lint),8,2147,2840
Karnataka,Belgaum,2,27,2014,127,Whole Year ,Dry chillies,9,253,150
Karnataka,Belgaum,2,27,2015,128,Whole Year ,Groundnut,10,40268,85120
Karnataka,Belgaum,2,29,2016,118,Whole Year ,Jowar,11,2677,2370
Karnataka,Belgaum,2,29,2018,122,Whole Year ,Moong(Green Gram),13,4441,3380
Karnataka,Belgaum,2,27,2000,114,Whole Year ,Onion,14,121,920
Karnataka,Belgaum,2,29,2001,126,Whole Year ,Pulses total,29,43239,24780
Karnataka,Belgaum,2,31,2002,118,Whole Year ,Ragi,15,789,2130
Karnataka,Belgaum,2,28,2003,128,Whole Year ,Rapeseed &Mustard,38,17,10
Karnataka,Belgaum,2,27,2004,113,Whole Year ,Rice,0,116625,358110
Karnataka,Belgaum,2,27,2005,112,Whole Year ,Sugarcane,16,23826,28322000
Karnataka,Belgaum,2,30,2006,110,Whole Year ,Sunflower,17,19,20
Karnataka,Belgaum,2,26,2007,128,Whole Year ,Sweet potato,18,124,1800
Karnataka,Belgaum,2,27,2008,120,Whole Year ,Tapioca,19,6743,263850
Karnataka,Belgaum,2,27,2009,117,Whole Year ,Tobacco,25,21,30
Karnataka,Belgaum,2,28,2000,121,Whole Year ,Total foodgrain,30,171235,404470
Karnataka,Belgaum,2,27,2001,117,Whole Year ,Turmeric,20,12,70
Karnataka,Belgaum,2,28,2002,124,Whole Year ,Urad,21,37967,21070
Karnataka,Belgaum,2,27,2003,124,Kharif     ,Arhar/Tur,1,4352,3760
Karnataka,Belgaum,2,27,2004,124,Kharif     ,Bajra,2,11886,30964
Karnataka,Belgaum,2,25,2005,114,Kharif     ,Cotton(lint),8,2299,4047
Karnataka,Belgaum,2,27,2006,111,Kharif     ,Groundnut,10,50001,122750
Karnataka,Belgaum,2,29,2007,115,Kharif     ,Horse-gram,24,324,162
Karnataka,Belgaum,2,30,2008,128,Kharif     ,Jowar,11,5940,6369
Karnataka,Belgaum,2,28,2009,111,Kharif     ,Maize,12,30,50
Karnataka,Belgaum,2,30,2000,113,Kharif     ,Moong(Green Gram),13,4037,2099
Karnataka,Belgaum,2,27,2001,113,Kharif     ,Pulses total,29,61861,38552
Karnataka,Belgaum,2,31,2002,123,Kharif     ,Ragi,15,1153,2515
Karnataka,Belgaum,2,27,2003,117,Kharif     ,Rice,0,121285,418149
Karnataka,Belgaum,2,31,2004,112,Kharif     ,Sesamum,23,8631,2994
